open,high,low,close,volume,vwap,timestamp,transactions,otc,pst
28.643,28.643,28.643,28.643,210,28.643,1672767000000,1,,2023-01-03 09:30:00-08:00
28.68,28.68,28.68,28.68,100,28.68,1672769400000,1,,2023-01-03 10:10:00-08:00
28.69,28.69,28.69,28.69,100,28.69,1672770300000,1,,2023-01-03 10:25:00-08:00
28.64,28.64,28.64,28.64,500,28.64,1672774200000,1,,2023-01-03 11:30:00-08:00
28.73,28.7599,28.7,28.7599,7495,28.7549,1672775100000,12,,2023-01-03 11:45:00-08:00
28.725,28.725,28.6877,28.6877,249,28.7061,1672776000000,3,,2023-01-03 12:00:00-08:00
28.7001,28.715,28.7,28.715,5065,28.7082,1672776300000,4,,2023-01-03 12:05:00-08:00
28.7319,28.7319,28.7319,28.7319,535,28.7319,1672776600000,1,,2023-01-03 12:10:00-08:00
28.74,28.74,28.74,28.74,5509,28.74,1672776900000,1,,2023-01-03 12:15:00-08:00
28.7129,28.7129,28.7129,28.7129,569,28.7129,1672777800000,1,,2023-01-03 12:30:00-08:00
28.74,28.74,28.74,28.74,362,28.7397,1672778100000,3,,2023-01-03 12:35:00-08:00
28.7484,28.7484,28.7484,28.7484,856,28.7484,1672778700000,1,,2023-01-03 12:45:00-08:00
28.93,28.93,28.9,28.9,300,28.92,1672853400000,2,,2023-01-04 09:30:00-08:00
28.94,28.94,28.94,28.94,100,28.94,1672853700000,1,,2023-01-04 09:35:00-08:00
28.93,28.93,28.93,28.93,200,28.93,1672854000000,2,,2023-01-04 09:40:00-08:00
28.88,28.88,28.88,28.88,358,28.88,1672854600000,1,,2023-01-04 09:50:00-08:00
28.89,28.89,28.89,28.89,216,28.89,1672856400000,1,,2023-01-04 10:20:00-08:00
28.8501,28.8782,28.8501,28.8782,2714,28.8513,1672858500000,2,,2023-01-04 10:55:00-08:00
28.82,28.8486,28.8101,28.8101,3953,28.8395,1672859700000,7,,2023-01-04 11:15:00-08:00
28.7,28.71,28.7,28.71,703,28.7014,1672860600000,2,,2023-01-04 11:30:00-08:00
28.73,28.73,28.725,28.725,1404,28.7264,1672860900000,5,,2023-01-04 11:35:00-08:00
28.78,28.805,28.78,28.805,824,28.7963,1672862400000,3,,2023-01-04 12:00:00-08:00
28.78,28.8153,28.76,28.76,10074,28.7838,1672862700000,5,,2023-01-04 12:05:00-08:00
28.705,28.705,28.705,28.705,102,28.705,1672865100000,1,,2023-01-04 12:45:00-08:00
28.75,28.75,28.75,28.75,185,28.75,1672865400000,2,,2023-01-04 12:50:00-08:00
28.77,28.77,28.76,28.76,454,28.7623,1672865700000,6,,2023-01-04 12:55:00-08:00
28.63,28.63,28.63,28.63,100,28.63,1672939800000,1,,2023-01-05 09:30:00-08:00
28.584,28.584,28.584,28.584,122,28.584,1672941600000,1,,2023-01-05 10:00:00-08:00
28.655,28.655,28.6301,28.6301,2681,28.6312,1672945500000,2,,2023-01-05 11:05:00-08:00
28.6508,28.675,28.6508,28.675,817,28.6614,1672945800000,5,,2023-01-05 11:10:00-08:00
28.67,28.67,28.625,28.625,535,28.6475,1672946100000,6,,2023-01-05 11:15:00-08:00
28.6377,28.64,28.6377,28.64,1746,28.6395,1672946700000,2,,2023-01-05 11:25:00-08:00
28.66,28.66,28.66,28.66,200,28.66,1672947300000,2,,2023-01-05 11:35:00-08:00
28.665,28.665,28.665,28.665,157,28.665,1672947600000,1,,2023-01-05 11:40:00-08:00
28.665,28.665,28.665,28.665,241,28.665,1672948500000,1,,2023-01-05 11:55:00-08:00
28.6478,28.6478,28.6403,28.6403,495,28.6455,1672948800000,2,,2023-01-05 12:00:00-08:00
28.6674,28.6674,28.6674,28.6674,460,28.6674,1672949100000,1,,2023-01-05 12:05:00-08:00
28.63,28.6599,28.59,28.6599,3643,28.6325,1672949400000,4,,2023-01-05 12:10:00-08:00
28.6,28.6,28.59,28.59,3875,28.5914,1672949700000,4,,2023-01-05 12:15:00-08:00
28.6495,28.6495,28.61,28.61,5929,28.6128,1672950000000,2,,2023-01-05 12:20:00-08:00
28.5591,28.585,28.5591,28.56,887,28.5701,1672952100000,10,,2023-01-05 12:55:00-08:00
28.8212,28.8212,28.8212,28.8212,1070,28.8212,1673028300000,1,,2023-01-06 10:05:00-08:00
28.83,28.83,28.83,28.83,100,28.83,1673028600000,1,,2023-01-06 10:10:00-08:00
28.8232,28.8232,28.8232,28.8232,122,28.8232,1673029200000,1,,2023-01-06 10:20:00-08:00
28.85,28.85,28.85,28.85,100,28.85,1673029800000,1,,2023-01-06 10:30:00-08:00
28.83,28.83,28.83,28.83,400,28.83,1673031300000,1,,2023-01-06 10:55:00-08:00
28.9,28.9,28.9,28.9,800,28.9,1673031600000,7,,2023-01-06 11:00:00-08:00
28.894,28.894,28.8805,28.8805,274,28.888,1673032500000,2,,2023-01-06 11:15:00-08:00
28.914,28.914,28.91,28.91,225,28.9122,1673032800000,3,,2023-01-06 11:20:00-08:00
28.905,28.905,28.8906,28.8906,3366,28.9047,1673033100000,5,,2023-01-06 11:25:00-08:00
28.925,28.925,28.91,28.91,690,28.9228,1673033700000,2,,2023-01-06 11:35:00-08:00
28.925,28.9252,28.91,28.91,5248,28.922,1673034000000,8,,2023-01-06 11:40:00-08:00
28.95,28.95,28.95,28.95,400,28.95,1673034600000,4,,2023-01-06 11:50:00-08:00
28.99,28.99,28.99,28.99,400,28.99,1673035200000,1,,2023-01-06 12:00:00-08:00
28.99,28.995,28.99,28.995,200,28.9925,1673035800000,2,,2023-01-06 12:10:00-08:00
29.0,29.0,28.97,28.97,2290,28.973,1673036100000,5,,2023-01-06 12:15:00-08:00
28.945,28.9799,28.945,28.9799,3314,28.9729,1673036400000,12,,2023-01-06 12:20:00-08:00
28.955,28.955,28.955,28.955,209,28.955,1673036700000,1,,2023-01-06 12:25:00-08:00
28.93,28.93,28.93,28.93,100,28.93,1673037300000,1,,2023-01-06 12:35:00-08:00
28.9427,28.9427,28.89,28.89,1474,28.9288,1673038500000,8,,2023-01-06 12:55:00-08:00
29.1289,29.1289,29.1289,29.1289,205,29.1289,1673286000000,1,,2023-01-09 09:40:00-08:00
29.1799,29.1799,29.1799,29.1799,658,29.1799,1673286600000,1,,2023-01-09 09:50:00-08:00
29.1195,29.1195,29.1195,29.1195,1348,29.1195,1673287800000,1,,2023-01-09 10:10:00-08:00
29.125,29.14,29.125,29.125,2707,29.1256,1673288100000,5,,2023-01-09 10:15:00-08:00
29.0772,29.0772,29.0772,29.0772,221,29.0695,1673289300000,3,,2023-01-09 10:35:00-08:00
29.0352,29.0352,29.0352,29.0352,542,29.0352,1673290200000,1,,2023-01-09 10:50:00-08:00
29.045,29.045,29.045,29.045,200,29.045,1673290500000,2,,2023-01-09 10:55:00-08:00
29.06,29.06,29.06,29.06,500,29.06,1673290800000,4,,2023-01-09 11:00:00-08:00
29.055,29.055,29.055,29.055,108,29.055,1673291400000,1,,2023-01-09 11:10:00-08:00
29.0617,29.0617,29.0599,29.0599,1511,29.0604,1673292300000,2,,2023-01-09 11:25:00-08:00
29.0353,29.0353,29.0353,29.0353,205,29.0353,1673292900000,1,,2023-01-09 11:35:00-08:00
29.0111,29.0111,29.0111,29.0111,475,29.0111,1673293200000,1,,2023-01-09 11:40:00-08:00
29.06,29.06,29.06,29.06,236,29.06,1673293500000,1,,2023-01-09 11:45:00-08:00
29.0101,29.0101,29.0101,29.0101,623,29.0101,1673293800000,1,,2023-01-09 11:50:00-08:00
28.985,28.9978,28.96,28.9705,1309,28.9842,1673294700000,5,,2023-01-09 12:05:00-08:00
28.98,28.98,28.9201,28.9201,5092,28.9748,1673295000000,6,,2023-01-09 12:10:00-08:00
28.955,28.955,28.955,28.955,2077,28.955,1673295300000,1,,2023-01-09 12:15:00-08:00
28.97,28.97,28.94,28.94,10855,28.9697,1673295600000,2,,2023-01-09 12:20:00-08:00
28.965,28.965,28.965,28.965,225,28.965,1673295900000,1,,2023-01-09 12:25:00-08:00
28.935,28.935,28.935,28.935,1393,28.935,1673296500000,2,,2023-01-09 12:35:00-08:00
28.9749,28.98,28.9417,28.98,7128,28.9711,1673297100000,10,,2023-01-09 12:45:00-08:00
28.96,28.96,28.935,28.96,958,28.957,1673297700000,7,,2023-01-09 12:55:00-08:00
28.93,28.95,28.9299,28.95,527,28.9332,1673372100000,6,,2023-01-10 09:35:00-08:00
28.9521,28.97,28.9521,28.97,2575,28.9547,1673373000000,7,,2023-01-10 09:50:00-08:00
28.9848,28.9848,28.9848,28.9848,484,28.9848,1673373900000,1,,2023-01-10 10:05:00-08:00
28.9301,28.965,28.9301,28.965,309,28.9448,1673374800000,2,,2023-01-10 10:20:00-08:00
28.98,28.98,28.98,28.98,156,28.9773,1673376300000,2,,2023-01-10 10:45:00-08:00
29.0,29.0,29.0,29.0,1068,29.0,1673377200000,2,,2023-01-10 11:00:00-08:00
28.995,28.995,28.995,28.995,1101,28.995,1673377500000,1,,2023-01-10 11:05:00-08:00
29.0,29.02,29.0,29.02,200,29.01,1673377800000,2,,2023-01-10 11:10:00-08:00
